country_code,year,population,gdp_usd,gdp_per_capita,life_expectancy,co2_per_capita,renewable_pct,internet_pct,gini,urban_pct,electricity_pct,under5_mortality,health_spend_pct
AUS,2004,19932722,615643050221,30886.05,80.49,19.16,6.70,,33.10,85.52,100.00,5.80,8.08
AUS,2005,20176844,696811489613,34535.21,80.84,19.04,6.70,63.00,,85.62,100.00,5.70,7.96
AUS,2006,20450966,749708370333,36658.82,81.04,19.08,6.80,66.00,,85.75,100.00,5.60,7.97
AUS,2007,20827622,856603595823,41128.25,81.29,19.24,7.00,69.45,,85.90,100.00,5.40,8.05
AUS,2008,21249199,1058448244064,49811.21,81.40,19.03,6.80,71.67,35.40,86.03,100.00,5.20,8.25
AUS,2009,21691653,931761689771,42954.85,81.54,18.92,7.10,74.25,,86.13,100.00,5.00,8.54
AUS,2010,22031750,1152566632022,52313.89,81.70,18.85,8.20,76.00,34.70,86.22,100.00,4.80,8.42
AUS,2011,22340024,1402939868653,62799.39,81.90,18.48,8.30,79.49,,86.33,100.00,4.50,8.53
AUS,2012,22733465,1552728401402,68301.44,82.05,18.18,8.30,79.00,,86.45,100.00,4.30,8.67
AUS,2013,23128129,1583737461925,68476.68,82.15,17.54,9.20,83.45,,86.57,100.00,4.10,8.75
AUS,2014,23475686,1474677007566,62817.21,82.30,16.89,9.30,84.00,34.40,86.72,100.00,4.00,9.83
AUS,2015,23815995,1356805839936,56970.36,82.40,16.82,9.40,84.56,,86.88,100.00,3.90,10.14
AUS,2016,24190907,1211588128418,50084.44,82.45,16.89,9.60,86.54,33.70,87.02,100.00,3.80,10.09
AUS,2017,24592588,1330890554614,54117.55,82.50,16.72,9.90,86.55,,87.13,100.00,3.80,10.11
AUS,2018,24963258,1433144978762,57410.17,82.75,16.39,9.80,90.01,34.30,87.23,100.00,3.80,10.09
AUS,2019,25334826,1398349602956,55194.76,82.90,16.10,10.30,93.61,,87.30,100.00,3.80,10.25
AUS,2020,25649248,1333336461648,51983.45,83.20,15.30,11.20,94.69,33.80,87.27,100.00,3.80,10.70
AUS,2021,25685412,1560617493203,60758.90,83.30,14.98,12.30,96.97,,87.24,100.00,3.70,10.52
AUS,2022,26018721,1695627535476,65169.52,83.20,14.53,,96.12,,87.33,100.00,3.70,9.89
AUS,2023,26659922,1734451264656,65058.38,83.05,14.16,,96.12,,87.49,100.00,3.70,10.40
AUT,2000,8011566,196181599831,24487.30,78.13,8.32,26.40,33.73,29.00,66.77,100.00,5.50,9.39
AUT,2001,8042293,196477206829,24430.50,78.58,8.87,25.50,39.19,,66.84,100.00,5.40,9.45
AUT,2002,8081957,212837224023,26334.86,78.68,9.06,24.70,36.56,,66.89,100.00,5.30,9.59
AUT,2003,8121423,260779834340,32110.12,78.63,9.63,22.60,42.70,29.50,66.93,100.00,5.20,9.70
AUT,2004,8171966,299210411455,36614.25,79.18,9.74,23.20,54.28,29.80,66.96,100.00,5.00,9.82
AUT,2005,8227829,313952317331,38157.37,79.33,9.77,24.40,58.00,28.70,66.98,100.00,4.90,9.72
AUT,2006,8268641,333905979332,40382.21,79.88,9.47,26.60,63.60,29.60,67.00,100.00,4.80,9.64
AUT,2007,8295487,386760177589,46622.96,80.18,9.09,29.00,69.37,30.60,67.02,100.00,4.60,9.60
AUT,2008,8321496,429234399096,51581.40,80.43,9.04,29.70,72.87,30.40,67.04,100.00,4.50,9.83
AUT,2009,8343323,399290118782,47857.44,80.33,8.16,31.30,73.45,31.50,67.07,100.00,4.40,10.31
AUT,2010,8363404,389827789218,46611.14,80.58,8.82,31.10,75.17,30.30,67.10,100.00,4.30,10.32
AUT,2011,8391643,428954737064,51116.90,80.98,8.60,31.60,78.74,30.80,67.15,100.00,4.20,10.14
AUT,2012,8429991,406750487604,48250.41,80.94,8.19,34.40,80.03,30.50,67.21,100.00,4.00,10.30
AUT,2013,8479823,426580502769,50305.35,81.14,8.21,34.60,80.62,30.80,67.30,100.00,3.90,10.41
AUT,2014,8546356,438556021078,51314.97,81.49,7.71,35.70,81.00,30.50,67.42,100.00,3.80,10.51
AUT,2015,8642699,379546097301,43915.23,81.19,7.79,34.80,83.94,30.50,67.56,100.00,3.70,10.52
AUT,2016,8736668,393687359770,45061.50,81.64,7.76,34.60,84.32,30.80,67.72,100.00,3.60,10.52
AUT,2017,8797566,414926138133,47163.74,81.64,7.97,34.00,87.94,29.70,67.91,100.00,3.60,10.57
AUT,2018,8840521,452582294973,51194.07,81.69,7.61,34.10,87.48,30.80,68.10,100.00,3.50,10.52
AUT,2019,8879920,442983642372,49885.99,81.90,7.75,34.00,87.75,30.20,68.32,100.00,3.50,10.63
AUT,2020,8916864,434397601558,48716.41,81.19,7.06,35.80,87.53,29.80,68.54,100.00,3.40,11.41
AUT,2021,8955797,480466363177,53648.64,81.19,7.39,36.00,92.53,30.70,68.77,100.00,3.40,12.19
AUT,2022,9041851,473221298968,52336.77,81.30,6.93,,93.61,30.90,69.00,100.00,3.30,11.23
AUT,2023,9131761,516670509629,56579.50,81.79,6.40,,95.33,31.20,69.23,100.00,3.30,11.15
AZE,2000,8048600,5272615723,655.10,65.38,3.58,2.10,0.15,,51.13,98.90,74.30,2.95
AZE,2001,8111200,5707616204,703.67,66.04,3.42,1.80,0.31,36.50,51.16,98.60,69.30,2.77
AZE,2002,8171950,6236087738,763.11,66.77,3.36,2.40,5.00,25.30,51.21,100.00,64.40,2.73
AZE,2003,8234100,7276413079,883.69,67.04,3.62,2.90,,26.80,51.73,98.80,59.90,2.73
AZE,2004,8306500,8680405741,1045.01,67.49,3.55,3.10,,26.60,52.28,99.00,55.80,2.66
AZE,2005,8391850,13245421881,1578.37,67.71,3.72,3.40,8.03,26.60,52.50,99.10,52.10,2.23
AZE,2006,8484550,20981929498,2472.96,68.49,3.76,2.90,11.99,,52.65,99.50,48.70,2.07
AZE,2007,8581300,33049419431,3851.33,68.66,3.37,3.80,14.54,,52.83,99.50,45.70,1.99
AZE,2008,8763400,48851293785,5574.47,69.36,3.68,3.10,17.08,,53.06,99.70,42.90,2.05
AZE,2009,8947243,44292427185,4950.40,69.87,3.13,3.30,27.40,,53.14,99.90,40.20,2.77
AZE,2010,9054332,52909294792,5843.53,70.31,2.94,4.40,46.00,,53.28,99.90,37.80,2.65
AZE,2011,9173082,65952796428,7189.82,70.57,3.21,3.50,50.00,,53.51,99.90,35.50,2.60
AZE,2012,9295784,69679944504,7495.87,71.08,3.47,2.80,54.20,,53.81,100.00,33.40,3.16
AZE,2013,9416801,74160560124,7875.35,71.49,3.53,2.50,73.00,,54.18,100.00,31.40,3.23
AZE,2014,9535079,75239785452,7890.84,71.93,3.64,2.10,75.00,,54.63,100.00,29.60,3.59
AZE,2015,9649341,53076235355,5500.50,72.35,3.58,2.30,77.00,,55.16,100.00,27.90,4.34
AZE,2016,9757812,37866996883,3880.69,72.57,3.53,1.90,78.20,,55.76,100.00,26.50,4.42
AZE,2017,9854033,40866627352,4147.20,72.69,3.47,1.90,79.00,,56.43,100.00,25.10,4.07
AZE,2018,9939771,47112470052,4739.79,73.02,3.50,1.90,79.80,,57.18,100.00,23.80,3.84
AZE,2019,10024283,48174235294,4805.75,73.29,3.69,1.70,81.10,,58.13,100.00,22.70,4.18
AZE,2020,10093121,42693000000,4229.91,70.31,3.51,1.30,84.60,,58.29,100.00,21.50,5.85
AZE,2021,10137750,54825411765,5408.05,71.00,3.69,1.30,86.00,,58.37,100.00,20.50,4.69
AZE,2022,10141756,78807470588,7770.59,74.13,3.91,,88.00,,58.44,100.00,19.60,3.42
AZE,2023,10153958,72428470588,7133.03,74.43,4.11,,89.00,,58.51,100.00,18.70,4.27
BDI,2000,6470194,870486066,134.54,47.62,0.05,93.20,0.08,,8.04,2.50,152.40,4.22
BDI,2001,6634365,876794723,132.16,48.51,0.04,94.70,0.11,,8.24,2.80,147.50,5.68
BDI,2002,6824132,825394519,120.95,49.92,0.03,94.60,0.12,,8.45,3.10,142.30,5.35
BDI,2003,7043154,784654424,111.41,51.00,0.03,95.80,0.20,,8.68,3.40,136.60,5.27
BDI,2004,7310656,915257323,125.19,52.22,0.03,96.00,0.35,,8.92,3.70,130.40,7.10
BDI,2005,7587299,1117113080,147.23,53.05,0.02,96.00,0.54,,9.18,3.20,123.70,7.56
BDI,2006,7865547,1273375078,161.89,53.96,0.03,95.30,0.66,33.40,9.46,2.70,116.60,8.71
BDI,2007,8161874,1356199387,166.16,54.83,0.05,95.30,0.70,,9.77,4.70,109.50,9.19
BDI,2008,8505637,1611835857,189.50,55.58,0.03,95.00,0.81,,10.11,4.80,102.60,7.74
BDI,2009,8947646,1775495032,198.43,56.42,0.02,94.60,0.90,,10.50,5.40,96.10,9.23
BDI,2010,9376444,2032135192,216.73,57.09,0.03,93.20,1.00,,10.98,5.30,90.20,11.28
BDI,2011,9717978,2235812880,230.07,57.80,0.04,92.10,1.11,,11.56,6.20,84.70,10.07
BDI,2012,10071028,2327402363,231.10,58.50,0.04,91.70,1.22,,12.22,6.50,79.60,8.64
BDI,2013,10439341,2451624638,234.84,59.18,0.04,90.80,1.26,38.60,12.97,6.90,74.90,8.63
BDI,2014,10799785,2705826648,250.54,59.76,0.04,91.30,1.04,,13.78,7.00,70.60,7.21
BDI,2015,11047580,2810532912,254.40,60.11,0.04,91.20,2.00,,14.67,7.90,66.90,6.29
BDI,2016,11239451,2618093125,232.94,60.79,0.04,89.60,2.20,,15.62,8.50,63.70,7.06
BDI,2017,11506762,2831362208,246.06,61.35,0.05,88.20,2.66,,16.62,9.30,60.90,6.95
BDI,2018,11859446,2913411408,245.66,61.81,0.07,85.70,4.02,,17.68,9.50,58.50,7.29
BDI,2019,12255336,2871555326,234.31,62.18,0.06,84.80,6.07,,18.79,9.80,56.20,9.06
BDI,2020,12617036,3188355944,252.70,62.57,0.07,83.40,6.43,37.50,19.93,9.10,54.30,10.71
BDI,2021,12965481,3425127991,264.17,62.10,0.07,83.10,6.78,,21.11,10.20,52.30,8.94
BDI,2022,13321097,4020736757,301.83,62.88,0.07,83.00,7.14,,22.32,10.30,50.30,8.67
BDI,2023,13689450,3419558408,249.80,63.65,0.07,,7.17,,23.55,11.60,48.70,9.09
BEL,2000,10251250,236792460312,23098.89,77.72,12.18,1.40,29.43,33.10,82.02,100.00,5.90,8.00
BEL,2001,10286570,236746141604,23015.07,77.97,12.23,1.60,31.29,,82.34,100.00,5.70,8.15
BEL,2002,10332785,258383599375,25006.19,78.08,11.47,1.70,46.33,,82.65,100.00,5.50,8.32
BEL,2003,10376133,318082528507,30655.21,78.13,11.89,1.90,49.97,28.10,82.96,100.00,5.30,9.19
BEL,2004,10421137,369214712443,35429.41,78.88,11.70,2.00,53.86,30.50,83.27,100.00,5.20,9.35
BEL,2005,10478617,385714762230,36809.70,78.98,11.36,2.50,55.82,29.30,83.56,100.00,5.00,9.25
BEL,2006,10547958,408259840869,38705.11,79.38,11.00,2.90,61.98,28.10,83.86,100.00,4.90,9.13
BEL,2007,10625700,470922156309,44319.17,79.78,10.63,3.40,66.76,29.20,84.15,100.00,4.80,9.14
BEL,2008,10709973,517328087920,48303.40,79.68,10.67,4.00,68.86,28.40,84.43,100.00,4.70,9.60
BEL,2009,10796493,485014525992,44923.34,80.03,9.94,4.90,74.54,28.60,84.70,100.00,4.60,10.54
BEL,2010,10895586,481556503720,44197.39,80.18,10.55,6.20,77.64,28.40,84.97,100.00,4.50,10.41
BEL,2011,11038264,527196649049,47760.83,80.59,9.47,6.70,81.61,28.10,85.23,100.00,4.40,10.41
BEL,2012,11106932,498414364945,44874.17,80.39,9.27,7.70,80.72,27.50,85.49,100.00,4.30,10.59
BEL,2013,11159407,524097026599,46964.59,80.59,9.35,8.30,82.17,27.70,85.74,100.00,4.20,10.64
BEL,2014,11209057,537987419164,47995.78,81.29,8.72,9.10,85.00,28.10,85.98,100.00,4.10,10.62
BEL,2015,11274196,461044767545,40893.80,80.99,9.08,9.40,85.05,27.70,86.22,100.00,4.10,10.88
BEL,2016,11331422,474271566740,41854.55,81.44,8.94,9.20,86.52,27.60,86.45,100.00,4.10,10.90
BEL,2017,11375158,500908767352,44035.32,81.49,8.77,9.70,87.68,27.40,86.67,100.00,4.00,10.94
BEL,2018,11427054,542638913428,47487.21,81.60,8.79,10.70,88.65,27.20,86.89,100.00,4.00,10.99
BEL,2019,11488980,536726344405,46716.62,82.00,8.73,10.20,90.28,27.20,87.10,100.00,3.90,10.86
BEL,2020,11538604,529694473502,45906.29,80.70,7.97,12.30,91.53,26.00,87.30,100.00,3.90,11.46
BEL,2021,11586195,598522422242,51658.24,81.79,8.29,11.70,92.79,26.60,87.43,100.00,3.80,11.29
BEL,2022,11680210,591474463579,50639.03,81.75,7.68,,94.01,26.40,87.49,100.00,3.80,10.74
BEL,2023,11779946,650779364364,55244.68,82.40,7.28,,94.63,26.80,87.55,100.00,3.70,10.80
BEN,2000,7221619,3519991440,487.42,56.59,0.21,70.30,0.23,,38.28,21.50,135.00,2.96
BEN,2001,7445596,3666222635,492.40,56.65,0.25,66.90,0.36,,38.62,21.90,131.70,3.30
BEN,2002,7675426,4194342686,546.46,56.85,0.28,64.00,0.70,,39.00,23.40,128.50,3.10
BEN,2003,7913070,5349258094,676.00,57.09,0.30,61.70,0.95,38.60,39.42,24.30,125.40,3.12
BEN,2004,8159094,6190270380,758.70,57.35,0.31,60.70,1.18,,39.85,25.20,122.50,3.23
BEN,2005,8426144,6567654954,779.44,57.74,0.33,59.20,1.27,,40.31,26.10,119.70,3.22
BEN,2006,8693242,7034111315,809.15,57.97,0.44,57.30,1.54,,40.79,27.90,117.00,3.29
BEN,2007,8953969,8169048383,912.34,58.25,0.49,54.50,1.79,,41.29,28.00,114.40,2.94
BEN,2008,9228466,9787734526,1060.60,58.10,0.47,54.80,1.85,,41.80,29.00,112.00,2.65
BEN,2009,9509423,9738626517,1024.10,58.26,0.49,52.80,2.24,,42.34,30.00,109.70,2.90
BEN,2010,9797484,9535345016,973.24,58.39,0.52,47.20,3.13,,42.89,34.20,107.40,3.02
BEN,2011,10093623,10693321364,1059.41,58.46,0.49,48.70,4.15,43.40,43.46,36.90,105.10,3.00
BEN,2012,10397657,11141358116,1071.53,58.56,0.45,50.30,4.50,,44.05,38.40,102.90,3.08
BEN,2013,10708834,12517845124,1168.93,58.86,0.46,52.00,4.90,,44.65,34.70,100.60,2.87
BEN,2014,11030004,13284527847,1204.40,59.01,0.49,51.00,6.00,,45.29,34.10,98.40,2.69
BEN,2015,11360681,11388160997,1002.42,59.12,0.51,49.90,11.26,47.60,45.94,29.60,96.10,2.73
BEN,2016,11697842,11821065853,1010.53,59.28,0.61,45.40,14.50,,46.61,37.00,94.00,3.62
BEN,2017,12039780,12701655837,1054.97,59.53,0.60,45.40,18.70,,47.29,34.50,91.80,3.67
BEN,2018,12383347,14262408090,1151.74,59.71,0.67,44.00,19.00,37.90,48.00,39.00,89.40,3.44
BEN,2019,12726755,14391686313,1130.82,59.89,0.64,46.50,20.50,,48.71,40.00,87.00,3.00
BEN,2020,13070169,15686741884,1200.19,60.15,0.67,46.20,22.12,,49.45,41.00,84.60,3.05
BEN,2021,13413417,17687623530,1318.65,59.61,0.50,54.50,28.20,34.40,50.20,42.00,82.20,2.92
BEN,2022,13759501,17425405091,1266.43,60.48,0.51,,30.54,,50.96,56.50,79.60,2.98
BEN,2023,14111034,19673291004,1394.18,60.77,0.49,,32.39,,51.75,57.00,77.20,3.34
BFA,2000,11925546,2968370088,248.91,50.81,0.07,83.90,0.08,,18.00,9.10,176.00,4.02
BFA,2001,12295001,3190371081,259.49,51.19,0.08,81.70,0.16,,18.86,9.50,171.90,3.96
BFA,2002,12680897,3622350063,285.65,51.45,0.09,81.80,0.20,,19.73,9.90,167.30,4.18
BFA,2003,13082532,4740768143,362.37,51.96,0.09,80.80,0.37,43.30,20.56,11.40,162.30,4.42
BFA,2004,13500533,5451688538,403.81,52.60,0.08,82.00,0.40,,21.34,10.70,156.80,5.23
BFA,2005,13932123,6146353173,441.16,53.27,0.08,85.40,0.47,,22.02,11.10,150.80,4.84
BFA,2006,14373707,6547419820,455.51,53.78,0.08,84.80,0.63,,22.55,11.60,144.40,5.17
BFA,2007,14816307,7625722837,514.68,54.38,0.11,82.90,0.75,,22.97,12.00,138.10,5.78
BFA,2008,15258093,9451435490,619.44,55.20,0.12,83.50,0.92,,23.36,12.50,132.10,4.97
BFA,2009,15710066,9450696873,601.57,55.79,0.12,83.30,1.13,39.80,23.75,12.60,126.50,5.20
BFA,2010,16176498,10109619741,624.96,56.34,0.12,82.10,2.40,,24.12,13.10,121.30,5.29
BFA,2011,16661908,12080295978,725.02,57.00,0.13,81.40,3.00,,24.47,14.80,116.60,4.65
BFA,2012,17172287,12561015157,731.47,57.46,0.15,79.20,3.72,,24.80,15.10,112.30,4.60
BFA,2013,17695409,13444300486,759.76,57.90,0.17,78.70,5.00,,25.11,15.40,108.20,5.56
BFA,2014,18229461,13943016077,764.86,58.33,0.15,78.90,6.00,35.30,25.38,19.20,104.30,5.00
BFA,2015,18777487,11832159316,630.12,58.78,0.21,78.80,6.55,,25.62,16.20,100.80,5.13
BFA,2016,19334856,12833363045,663.74,59.17,0.20,77.10,7.14,,25.82,16.60,97.40,5.95
BFA,2017,19894407,14106955615,709.09,59.58,0.23,74.60,7.79,,25.98,17.00,94.10,6.12
BFA,2018,20438288,15890066221,777.47,59.97,0.26,73.70,8.50,43.00,26.08,14.40,91.00,4.94
BFA,2019,20961952,16032813503,764.85,60.18,0.27,72.70,9.27,,26.12,17.60,88.10,5.35
BFA,2020,21478690,17725010533,825.24,60.45,0.27,73.10,12.97,,26.36,18.50,85.10,6.89
BFA,2021,21995243,19697516284,895.54,60.05,0.29,71.20,18.15,37.40,26.81,19.00,82.40,7.09
BFA,2022,22509038,18622421395,827.33,60.70,0.29,71.40,25.40,,27.28,19.50,79.80,7.41
BFA,2023,23025776,20106062972,873.20,61.09,0.27,,25.36,,27.79,21.70,77.40,7.80
BGD,2000,134544304,53369787319,396.67,62.05,0.20,60.20,0.07,33.40,23.31,32.00,85.50,1.81
BGD,2001,136805810,53991289844,394.66,62.84,0.24,55.90,0.13,,23.70,35.00,80.20,1.77
BGD,2002,138933658,54724081491,393.89,63.59,0.25,54.40,0.14,,24.11,37.80,75.30,1.93
BGD,2003,140970351,60158929188,426.75,64.29,0.26,52.60,0.16,,24.55,40.50,70.80,1.96
BGD,2004,142902856,65108544250,455.61,64.91,0.27,52.00,0.20,,25.01,40.60,66.80,2.00
BGD,2005,144715786,69476001239,480.09,65.51,0.28,50.60,0.24,33.20,25.48,44.20,63.00,2.06
BGD,2006,146405973,71795736172,490.39,66.05,0.30,48.60,1.00,,25.95,50.50,59.60,2.11
BGD,2007,147989278,79611644975,537.96,66.46,0.31,47.20,1.80,,26.42,46.50,56.50,2.17
BGD,2008,149474264,91636997371,613.06,67.05,0.34,45.20,2.50,,26.87,54.30,53.60,2.12
BGD,2009,150873714,102475158191,679.21,67.53,0.37,43.10,3.10,,27.31,57.10,51.10,2.18
BGD,2010,152201981,115275540051,757.39,68.01,0.40,40.30,3.70,32.10,27.73,55.30,48.70,2.29
BGD,2011,153591076,128607482310,837.34,68.50,0.43,38.40,4.50,,28.11,59.60,46.50,2.36
BGD,2012,155070101,133310747603,859.68,68.99,0.45,37.30,5.00,,28.48,65.50,44.40,2.35
BGD,2013,156532141,149998957434,958.26,69.49,0.46,37.00,6.63,,28.84,61.50,42.40,2.30
BGD,2014,157964929,172886611654,1094.46,70.02,0.49,35.40,9.05,,29.19,62.40,40.50,2.28
BGD,2015,159383179,195146608978,1224.39,70.54,0.54,33.10,12.37,,29.54,74.00,38.50,2.27
BGD,2016,160811932,265224515675,1649.28,71.08,0.58,30.20,16.90,32.40,29.88,75.90,36.70,2.39
BGD,2017,162186147,293732446625,1811.08,71.61,0.62,28.10,21.50,,30.20,88.00,35.00,2.37
BGD,2018,163523103,321362752442,1965.24,72.12,0.64,27.00,25.57,,30.52,86.90,33.50,2.32
BGD,2019,164913055,351231654604,2129.80,72.63,0.66,26.10,30.38,,30.82,92.20,32.30,2.13
BGD,2020,166298024,373979442362,2248.85,71.42,0.63,27.20,36.11,,31.12,96.20,31.40,2.18
BGD,2021,167658854,416271647911,2482.85,71.10,0.70,25.00,38.92,,31.40,99.00,30.90,2.27
BGD,2022,169384897,460131689083,2716.49,74.27,0.71,,41.62,30.90,31.67,99.40,30.70,2.22
BGD,2023,171466990,437415333018,2551.02,74.67,0.69,,44.50,,32.16,99.50,30.60,2.17
BGR,2000,8170172,13246669554,1621.35,71.66,5.90,8.00,5.37,,68.26,88.10,17.50,5.83
BGR,2001,8009142,14184170319,1771.00,71.77,6.30,7.20,7.61,32.70,69.20,88.60,16.70,6.86
BGR,2002,7837161,16403880783,2093.09,71.87,6.07,8.70,9.08,,69.49,89.10,16.00,7.08
BGR,2003,7775327,21146038619,2719.63,72.07,6.88,9.20,12.04,28.90,69.78,89.60,15.10,7.20
BGR,2004,7716860,26159078743,3389.86,72.56,6.67,9.60,18.13,,69.92,90.10,14.20,6.89
BGR,2005,7658972,29870182425,3900.03,72.56,6.85,9.80,19.97,,70.09,90.60,13.30,6.89
BGR,2006,7601022,34382295487,4523.38,72.61,7.11,10.00,27.09,35.70,70.51,91.20,12.50,6.53
BGR,2007,7545338,44433521725,5888.87,72.66,7.64,8.80,33.64,36.10,70.68,91.70,11.90,6.16
BGR,2008,7492561,54483464293,7271.67,72.96,7.28,9.90,39.67,33.60,70.90,92.30,11.40,6.28
BGR,2009,7444443,52026461290,6988.63,73.41,6.25,11.60,45.00,33.80,71.30,92.90,11.10,6.60
BGR,2010,7395599,50691645231,6854.30,73.51,6.69,14.30,46.23,35.70,71.51,93.50,10.90,7.09
BGR,2011,7348328,57684243980,7849.98,74.16,7.46,13.20,47.98,34.30,72.61,94.10,10.40,7.10
BGR,2012,7305888,54299825600,7432.34,74.31,6.83,15.60,51.90,36.00,72.77,94.70,9.90,7.54
BGR,2013,7160005,55822115861,7796.38,74.86,6.21,18.20,53.06,36.60,72.96,95.30,9.30,7.14
BGR,2014,7073572,57083817240,8070.01,74.47,6.69,17.10,55.49,37.40,73.08,95.90,8.70,7.68
BGR,2015,6984225,50768512173,7269.03,74.61,7.14,17.90,56.66,38.60,73.10,96.60,8.20,7.39
BGR,2016,6894139,53932152154,7822.90,74.81,6.84,17.70,59.83,40.60,73.18,97.30,7.70,7.46
BGR,2017,6803468,59170671046,8697.13,74.81,7.24,17.10,63.41,40.40,73.39,98.10,7.30,7.50
BGR,2018,6710798,66100606677,9849.89,74.96,6.90,19.60,64.78,41.30,73.60,98.70,7.00,7.34
BGR,2019,6616726,68511235459,10354.25,75.11,6.75,19.30,67.95,40.30,73.72,99.20,6.70,7.12
BGR,2020,6550696,70490478088,10760.76,73.36,6.02,21.10,70.16,40.50,73.32,99.70,6.50,8.44
BGR,2021,6507301,84378926047,12966.81,71.21,7.05,20.40,75.27,39.00,73.35,99.80,6.30,8.58
BGR,2022,6465097,90510784778,13999.91,74.16,7.65,,79.13,38.20,73.48,100.00,6.10,7.64
BGR,2023,6446596,102204457335,15854.02,75.76,5.73,,80.39,39.50,73.73,100.00,5.90,7.92
BHR,2000,637582,9062898936,14214.48,74.67,27.87,0.00,6.15,,87.84,100.00,12.50,3.20
BHR,2001,661316,8976196809,13573.23,74.94,27.83,0.00,15.04,,87.84,100.00,12.00,3.34
BHR,2002,710553,9593510638,13501.47,75.21,27.06,0.00,18.05,,88.14,100.00,11.60,3.53
BHR,2003,764517,11074813830,14486.03,75.49,26.02,0.00,21.55,,88.83,100.00,11.30,3.73
BHR,2004,823741,13150159574,15963.95,75.79,24.18,0.00,21.46,,89.86,100.00,11.00,3.35
BHR,2005,888822,15968723404,17966.17,76.13,26.29,0.00,21.30,,91.17,100.00,10.60,3.13
BHR,2006,960424,18504760638,19267.28,76.51,26.50,0.00,28.24,,92.72,100.00,10.30,2.98
BHR,2007,1039295,21730000000,20908.40,76.95,24.87,0.00,32.91,,94.46,100.00,9.80,3.16
BHR,2008,1103496,25710904255,23299.50,77.46,25.07,0.00,51.95,,96.35,100.00,9.40,3.07
BHR,2009,1178415,22938218085,19465.31,78.02,23.47,0.00,53.00,,98.33,100.00,9.00,4.15
BHR,2010,1228543,26805984043,21819.33,78.59,23.47,0.00,55.00,,100.00,100.00,8.60,3.92
BHR,2011,1195020,29914680851,25032.79,79.14,24.27,0.00,77.00,,100.00,100.00,8.30,3.72
BHR,2012,1208964,31963404255,26438.67,79.62,24.99,0.00,88.00,,100.00,100.00,8.10,3.95
BHR,2013,1253191,33823324468,26989.76,80.00,25.64,0.00,90.00,,100.00,100.00,7.90,4.14
BHR,2014,1314562,34772526596,26451.80,80.21,25.32,0.00,90.50,,100.00,100.00,7.80,4.24
BHR,2015,1370322,32523297872,23734.06,80.34,24.42,0.00,93.48,,100.00,100.00,7.70,4.75
BHR,2016,1423726,33884680851,23800.00,80.41,23.50,0.00,98.00,,100.00,100.00,7.60,4.62
BHR,2017,1501116,37204813830,24784.77,80.41,22.48,0.00,95.88,,100.00,100.00,7.70,4.30
BHR,2018,1503091,39567978723,26324.41,80.41,22.50,0.00,98.64,,100.00,100.00,7.70,3.94
BHR,2019,1483756,40446808511,27259.74,80.47,24.83,0.00,99.70,,100.00,100.00,7.80,3.78
BHR,2020,1472204,35837632979,24342.84,78.68,25.02,0.00,99.67,,100.00,100.00,8.00,4.56
BHR,2021,1504365,40840212766,27147.81,78.08,24.83,0.00,100.00,,100.00,100.00,8.20,4.33
BHR,2022,1524693,46458191489,30470.52,80.99,25.47,,100.00,,100.00,100.00,8.40,3.89
BHR,2023,1577059,46192260638,29290.13,81.28,24.53,,100.00,,100.00,100.00,8.60,4.00
BHS,2000,323835,8076470000,24940.08,72.48,3.08,0.00,8.00,,81.04,100.00,16.20,3.80
BHS,2001,327836,8317830000,25371.92,72.77,3.03,0.40,11.80,,81.15,100.00,16.30,3.92
BHS,2002,331614,8881160000,26781.62,73.02,3.28,0.40,18.00,,81.31,100.00,16.50,3.81
BHS,2003,335618,8870090000,26429.12,73.21,2.41,1.50,20.00,,81.48,100.00,16.70,4.02
BHS,2004,339782,9055290000,26650.29,73.24,2.57,1.60,22.00,,81.67,100.00,16.80,4.05
BHS,2005,343894,9836200000,28602.42,73.41,2.50,1.70,25.00,,81.86,100.00,16.90,4.03
BHS,2006,348375,10167250000,29184.79,73.46,3.14,2.00,26.00,,82.04,100.00,16.80,4.31
BHS,2007,353334,10618340000,30051.85,73.46,3.72,3.50,27.00,,82.20,100.00,16.50,4.50
BHS,2008,358120,10526000000,29392.38,73.45,3.80,2.00,31.54,,82.32,100.00,16.20,4.86
BHS,2009,362810,9981960000,27512.91,73.46,3.12,1.50,33.88,,82.40,100.00,15.80,5.15
BHS,2010,367478,10095760000,27473.10,73.45,3.49,1.30,43.00,,82.42,100.00,15.40,5.26
BHS,2011,371729,10070450000,27090.84,73.57,2.30,1.40,65.00,,82.41,100.00,15.10,5.32
BHS,2012,375469,10720400000,28552.02,73.71,2.71,1.40,71.75,,82.39,100.00,14.70,5.32
BHS,2013,378953,10475300000,27642.74,73.93,2.88,1.40,72.00,,82.36,100.00,14.40,5.68
BHS,2014,382298,11139100000,29137.22,74.03,2.97,1.40,76.92,,82.32,100.00,14.20,5.64
BHS,2015,385346,11837600000,30719.41,73.81,2.91,1.40,78.00,,82.26,100.00,14.00,5.24
BHS,2016,388055,11880900000,30616.54,74.04,3.21,1.20,80.00,,82.18,100.00,13.80,5.66
BHS,2017,390485,12446900000,31875.49,74.03,3.52,1.10,80.60,,82.08,100.00,13.70,6.60
BHS,2018,392717,12819200000,32642.34,74.06,3.08,1.10,83.00,,81.96,100.00,13.50,5.84
